content_type,deg_type,deg_label,method,edge_recovery,original_edges,method_edges
text,gaussian_blur,gblur_mild,Ours (ADRR + Canny),0.09042424242424242,4125,3691
text,combined,combined_dark_blur,Canny Only,0.0,4125,0
text,combined,combined_dark_blur,CLAHE + Canny,0.016484848484848484,4125,126
text,combined,combined_dark_blur,HistEq + Canny,0.18327272727272728,4125,3376
text,combined,combined_dark_blur,Adaptive Thresh,0.8489696969696969,4125,236202
text,combined,combined_dark_blur,Ours (ADRR + Canny),0.05454545454545454,4125,2016
text,combined,combined_moderate,Canny Only,0.030787878787878788,4125,190
text,combined,combined_moderate,CLAHE + Canny,0.05624242424242424,4125,450
text,combined,combined_moderate,HistEq + Canny,0.11393939393939394,4125,4682
text,combined,combined_moderate,Adaptive Thresh,0.5823030303030303,4125,231324
text,combined,combined_moderate,Ours (ADRR + Canny),0.004363636363636364,4125,281
text,dark,dark_severe,Canny Only,0.0,4585,0
text,dark,dark_severe,CLAHE + Canny,0.0,4585,0
text,dark,dark_severe,HistEq + Canny,1.0,4585,4585
text,dark,dark_severe,Adaptive Thresh,0.5648854961832062,4585,232133
text,dark,dark_severe,Ours (ADRR + Canny),0.7882224645583424,4585,4727
text,dark,dark_heavy,Canny Only,0.3880043620501636,4585,1779
text,dark,dark_heavy,CLAHE + Canny,0.42290076335877863,4585,1942
text,dark,dark_heavy,HistEq + Canny,1.0,4585,4585
text,dark,dark_heavy,Adaptive Thresh,0.5648854961832062,4585,232129
text,dark,dark_heavy,Ours (ADRR + Canny),0.7897491821155943,4585,4731
text,dark,dark_moderate,Canny Only,0.9984732824427481,4585,4578
text,dark,dark_moderate,CLAHE + Canny,0.9973827699018538,4585,4577
text,dark,dark_moderate,HistEq + Canny,1.0,4585,4585
text,dark,dark_moderate,Adaptive Thresh,0.5648854961832062,4585,232129
text,dark,dark_moderate,Ours (ADRR + Canny),0.9984732824427481,4585,4578
text,dark,dark_mild,Canny Only,0.9984732824427481,4585,4578
text,dark,dark_mild,CLAHE + Canny,0.9969465648854962,4585,4582
text,dark,dark_mild,HistEq + Canny,1.0,4585,4585
text,dark,dark_mild,Adaptive Thresh,0.5648854961832062,4585,232129
text,dark,dark_mild,Ours (ADRR + Canny),0.9984732824427481,4585,4578
text,motion_blur,mblur_severe_h,Canny Only,0.29182115594329333,4585,4087
text,motion_blur,mblur_severe_h,CLAHE + Canny,0.29574700109051255,4585,4173
text,motion_blur,mblur_severe_h,HistEq + Canny,0.15354416575790622,4585,2086
text,motion_blur,mblur_severe_h,Adaptive Thresh,0.5681570338058888,4585,229526
text,motion_blur,mblur_severe_h,Ours (ADRR + Canny),0.29182115594329333,4585,4087
text,motion_blur,mblur_moderate_h,Canny Only,0.3317339149400218,4585,5006
text,motion_blur,mblur_moderate_h,CLAHE + Canny,0.3391494002181025,4585,5294
text,motion_blur,mblur_moderate_h,HistEq + Canny,0.16619411123227917,4585,2459
text,motion_blur,mblur_moderate_h,Adaptive Thresh,0.5731733914940021,4585,229573
text,motion_blur,mblur_moderate_h,Ours (ADRR + Canny),0.3317339149400218,4585,5006
text,motion_blur,mblur_moderate_d,Canny Only,0.30730643402399127,4585,7042
text,motion_blur,mblur_moderate_d,CLAHE + Canny,0.3145038167938931,4585,7123
text,motion_blur,mblur_moderate_d,HistEq + Canny,0.09182115594329335,4585,4102
text,motion_blur,mblur_moderate_d,Adaptive Thresh,0.44231188658669573,4585,226365
text,motion_blur,mblur_moderate_d,Ours (ADRR + Canny),0.30730643402399127,4585,7042
text,motion_blur,mblur_mild_v,Canny Only,0.46106870229007635,4585,6369
text,motion_blur,mblur_mild_v,CLAHE + Canny,0.4577971646673937,4585,6387
text,motion_blur,mblur_mild_v,HistEq + Canny,0.26106870229007634,4585,4636
text,motion_blur,mblur_mild_v,Adaptive Thresh,0.49683751363140677,4585,228859
text,motion_blur,mblur_mild_v,Ours (ADRR + Canny),0.46106870229007635,4585,6369
text,gaussian_blur,gblur_heavy,Canny Only,0.01504907306434024,4585,209
text,gaussian_blur,gblur_heavy,CLAHE + Canny,0.18429661941112324,4585,3144
text,gaussian_blur,gblur_heavy,HistEq + Canny,0.0,4585,2103
text,gaussian_blur,gblur_heavy,Adaptive Thresh,0.19323882224645583,4585,228141
text,gaussian_blur,gblur_heavy,Ours (ADRR + Canny),0.07459105779716467,4585,1807
text,gaussian_blur,gblur_mild,Canny Only,0.5040348964013086,4585,4462
text,gaussian_blur,gblur_mild,CLAHE + Canny,0.4798255179934569,4585,4720
text,gaussian_blur,gblur_mild,HistEq + Canny,0.0,4585,2605
text,gaussian_blur,gblur_mild,Adaptive Thresh,0.19825517993456926,4585,229308
text,gaussian_blur,gblur_mild,Ours (ADRR + Canny),0.19672846237731734,4585,5565
text,combined,combined_dark_blur,Canny Only,0.0,4585,0
text,combined,combined_dark_blur,CLAHE + Canny,0.10381679389312977,4585,919
text,combined,combined_dark_blur,HistEq + Canny,0.16619411123227917,4585,2459
text,combined,combined_dark_blur,Adaptive Thresh,0.6852780806979281,4585,233650
text,combined,combined_dark_blur,Ours (ADRR + Canny),0.12235550708833151,4585,3782
text,combined,combined_moderate,Canny Only,0.08680479825517994,4585,781
text,combined,combined_moderate,CLAHE + Canny,0.11079607415485278,4585,1133
text,combined,combined_moderate,HistEq + Canny,0.10752453653217012,4585,4298
text,combined,combined_moderate,Adaptive Thresh,0.47350054525627044,4585,229543
text,combined,combined_moderate,Ours (ADRR + Canny),0.07808069792802617,4585,2039
text,dark,dark_severe,Canny Only,0.0,2932,0
text,dark,dark_severe,CLAHE + Canny,0.0,2932,0
text,dark,dark_severe,HistEq + Canny,1.0,2932,2932
text,dark,dark_severe,Adaptive Thresh,0.9239427012278308,2932,237250
text,dark,dark_severe,Ours (ADRR + Canny),0.15381991814461118,2932,4900
text,dark,dark_heavy,Canny Only,0.19577080491132332,2932,574
text,dark,dark_heavy,CLAHE + Canny,0.1947476125511596,2932,576
text,dark,dark_heavy,HistEq + Canny,1.0,2932,2932
text,dark,dark_heavy,Adaptive Thresh,0.9239427012278308,2932,237250
text,dark,dark_heavy,Ours (ADRR + Canny),0.9508867667121419,2932,3479
text,dark,dark_moderate,Canny Only,0.9116643929058663,2932,2673
text,dark,dark_moderate,CLAHE + Canny,0.910300136425648,2932,2678
text,dark,dark_moderate,HistEq + Canny,1.0,2932,2932
text,dark,dark_moderate,Adaptive Thresh,0.9239427012278308,2932,237250
text,dark,dark_moderate,Ours (ADRR + Canny),0.9116643929058663,2932,2673
text,dark,dark_mild,Canny Only,0.9942019099590723,2932,2915
text,dark,dark_mild,CLAHE + Canny,0.992837653478854,2932,2929
text,dark,dark_mild,HistEq + Canny,1.0,2932,2932
text,dark,dark_mild,Adaptive Thresh,0.9239427012278308,2932,237250
text,dark,dark_mild,Ours (ADRR + Canny),0.9942019099590723,2932,2915
text,motion_blur,mblur_severe_h,Canny Only,0.3635743519781719,2932,2783
text,motion_blur,mblur_severe_h,CLAHE + Canny,0.3639154160982265,2932,2805
text,motion_blur,mblur_severe_h,HistEq + Canny,0.15177353342428376,2932,1697
text,motion_blur,mblur_severe_h,Adaptive Thresh,0.8148021828103683,2932,234820
text,motion_blur,mblur_severe_h,Ours (ADRR + Canny),0.3635743519781719,2932,2783
text,motion_blur,mblur_moderate_h,Canny Only,0.3656207366984993,2932,2763
text,motion_blur,mblur_moderate_h,CLAHE + Canny,0.3683492496589359,2932,2939
text,motion_blur,mblur_moderate_h,HistEq + Canny,0.17155525238744884,2932,2389
text,motion_blur,mblur_moderate_h,Adaptive Thresh,0.788881309686221,2932,234350
text,motion_blur,mblur_moderate_h,Ours (ADRR + Canny),0.3656207366984993,2932,2763
text,motion_blur,mblur_moderate_d,Canny Only,0.1776944065484311,2932,2855
text,motion_blur,mblur_moderate_d,CLAHE + Canny,0.20497953615279674,2932,3470
text,motion_blur,mblur_moderate_d,HistEq + Canny,0.1251705320600273,2932,3970
text,motion_blur,mblur_moderate_d,Adaptive Thresh,0.5300136425648022,2932,230850
text,motion_blur,mblur_moderate_d,Ours (ADRR + Canny),0.1776944065484311,2932,2855
text,motion_blur,mblur_mild_v,Canny Only,0.40109140518417463,2932,2996
text,motion_blur,mblur_mild_v,CLAHE + Canny,0.39631650750341063,2932,3231
text,motion_blur,mblur_mild_v,HistEq + Canny,0.27148703956343795,2932,3475
text,motion_blur,mblur_mild_v,Adaptive Thresh,0.6589358799454298,2932,233568
text,motion_blur,mblur_mild_v,Ours (ADRR + Canny),0.40109140518417463,2932,2996
text,gaussian_blur,gblur_heavy,Canny Only,0.0,2932,0
text,gaussian_blur,gblur_heavy,CLAHE + Canny,0.010914051841746248,2932,191
text,gaussian_blur,gblur_heavy,HistEq + Canny,0.0,2932,1910
text,gaussian_blur,gblur_heavy,Adaptive Thresh,0.22237380627557982,2932,233010
text,gaussian_blur,gblur_heavy,Ours (ADRR + Canny),0.0,2932,0
text,gaussian_blur,gblur_mild,Canny Only,0.13233287858117326,2932,1054
text,gaussian_blur,gblur_mild,CLAHE + Canny,0.2680763983628922,2932,3589
text,gaussian_blur,gblur_mild,HistEq + Canny,0.0,2932,2461
text,gaussian_blur,gblur_mild,Adaptive Thresh,0.03274215552523874,2932,232905
text,gaussian_blur,gblur_mild,Ours (ADRR + Canny),0.1145975443383356,2932,2830
text,combined,combined_dark_blur,Canny Only,0.0,2932,0
text,combined,combined_dark_blur,CLAHE + Canny,0.0,2932,0
text,combined,combined_dark_blur,HistEq + Canny,0.17394270122783084,2932,2398
text,combined,combined_dark_blur,Adaptive Thresh,0.8997271487039563,2932,237747
text,combined,combined_dark_blur,Ours (ADRR + Canny),0.05593451568894952,2932,1743
text,combined,combined_moderate,Canny Only,0.010231923601637109,2932,70
text,combined,combined_moderate,CLAHE + Canny,0.029331514324693043,2932,215
text,combined,combined_moderate,HistEq + Canny,0.14085948158253753,2932,3956
text,combined,combined_moderate,Adaptive Thresh,0.6493860845839018,2932,233899
text,combined,combined_moderate,Ours (ADRR + Canny),0.0047748976807639835,2932,233
text,dark,dark_severe,Canny Only,0.0,3337,0
text,dark,dark_severe,CLAHE + Canny,0.0,3337,0
text,dark,dark_severe,HistEq + Canny,1.0,3337,3337
text,dark,dark_severe,Adaptive Thresh,0.8040155828588552,3337,236351
text,dark,dark_severe,Ours (ADRR + Canny),0.9127959244830687,3337,3739
text,dark,dark_heavy,Canny Only,0.0,3337,0
text,dark,dark_heavy,CLAHE + Canny,0.5337129157926281,3337,1781
text,dark,dark_heavy,HistEq + Canny,1.0,3337,3337
text,dark,dark_heavy,Adaptive Thresh,0.8040155828588552,3337,236351
text,dark,dark_heavy,Ours (ADRR + Canny),0.9181899910098891,3337,3729
text,dark,dark_moderate,Canny Only,0.9301768055139347,3337,3104
text,dark,dark_moderate,CLAHE + Canny,0.9271801018879233,3337,3096
text,dark,dark_moderate,HistEq + Canny,1.0,3337,3337
text,dark,dark_moderate,Adaptive Thresh,0.8040155828588552,3337,236351
text,dark,dark_moderate,Ours (ADRR + Canny),0.9301768055139347,3337,3104
text,dark,dark_mild,Canny Only,0.9949056038357806,3337,3320
text,dark,dark_mild,CLAHE + Canny,0.9940065927479772,3337,3325
text,dark,dark_mild,HistEq + Canny,1.0,3337,3337
text,dark,dark_mild,Adaptive Thresh,0.8040155828588552,3337,236351
text,dark,dark_mild,Ours (ADRR + Canny),0.9949056038357806,3337,3320
text,motion_blur,mblur_severe_h,Canny Only,0.33473179502547196,3337,2853
text,motion_blur,mblur_severe_h,CLAHE + Canny,0.33952652082709023,3337,2940
text,motion_blur,mblur_severe_h,HistEq + Canny,0.1648186994306263,3337,1686
text,motion_blur,mblur_severe_h,Adaptive Thresh,0.6850464489062031,3337,233733
text,motion_blur,mblur_severe_h,Ours (ADRR + Canny),0.33473179502547196,3337,2853
text,motion_blur,mblur_moderate_h,Canny Only,0.3497153131555289,3337,2925
text,motion_blur,mblur_moderate_h,CLAHE + Canny,0.35480970931974826,3337,2996
text,motion_blur,mblur_moderate_h,HistEq + Canny,0.17201078813305365,3337,2072
text,motion_blur,mblur_moderate_h,Adaptive Thresh,0.6865448007192089,3337,233570
text,motion_blur,mblur_moderate_h,Ours (ADRR + Canny),0.3497153131555289,3337,2925
text,motion_blur,mblur_moderate_d,Canny Only,0.26341024872640095,3337,4256
text,motion_blur,mblur_moderate_d,CLAHE + Canny,0.2795924483068625,3337,4591
text,motion_blur,mblur_moderate_d,HistEq + Canny,0.10608330836080311,3337,3734
text,motion_blur,mblur_moderate_d,Adaptive Thresh,0.5094396164219359,3337,230866
text,motion_blur,mblur_moderate_d,Ours (ADRR + Canny),0.26341024872640095,3337,4256
text,motion_blur,mblur_mild_v,Canny Only,0.49835181300569376,3337,4052
text,motion_blur,mblur_mild_v,CLAHE + Canny,0.4974528019178903,3337,4175
text,motion_blur,mblur_mild_v,HistEq + Canny,0.28738387773449203,3337,3837
text,motion_blur,mblur_mild_v,Adaptive Thresh,0.647887323943662,3337,233412
text,motion_blur,mblur_mild_v,Ours (ADRR + Canny),0.49835181300569376,3337,4052
text,gaussian_blur,gblur_heavy,Canny Only,0.0,3337,0
text,gaussian_blur,gblur_heavy,CLAHE + Canny,0.04554989511537309,3337,1236
text,gaussian_blur,gblur_heavy,HistEq + Canny,0.0,3337,1692
text,gaussian_blur,gblur_heavy,Adaptive Thresh,0.3026670662271501,3337,232759
text,gaussian_blur,gblur_heavy,Ours (ADRR + Canny),0.0,3337,0
text,gaussian_blur,gblur_mild,Canny Only,0.35540905004495055,3337,2432
text,gaussian_blur,gblur_mild,CLAHE + Canny,0.30985915492957744,3337,3208
text,gaussian_blur,gblur_mild,HistEq + Canny,0.0,3337,2458
text,gaussian_blur,gblur_mild,Adaptive Thresh,0.15433023673958646,3337,232757
text,gaussian_blur,gblur_mild,Ours (ADRR + Canny),0.11866946359005094,3337,3111
text,combined,combined_dark_blur,Canny Only,0.0,3337,0
text,combined,combined_dark_blur,CLAHE + Canny,0.0,3337,0
text,combined,combined_dark_blur,HistEq + Canny,0.17201078813305365,3337,2072
text,combined,combined_dark_blur,Adaptive Thresh,0.827090200779143,3337,237103
text,combined,combined_dark_blur,Ours (ADRR + Canny),0.0943961642193587,3337,2139
text,combined,combined_moderate,Canny Only,0.02427329937069224,3337,152
text,combined,combined_moderate,CLAHE + Canny,0.04015582858855259,3337,292
text,combined,combined_moderate,HistEq + Canny,0.1222655079412646,3337,3690
text,combined,combined_moderate,Adaptive Thresh,0.5594845669763261,3337,233618
text,combined,combined_moderate,Ours (ADRR + Canny),0.012885825591848966,3337,374
text,dark,dark_severe,Canny Only,0.0,5906,0
text,dark,dark_severe,CLAHE + Canny,0.0,5906,0
text,dark,dark_severe,HistEq + Canny,1.0,5906,5906
text,dark,dark_severe,Adaptive Thresh,0.6100575685743312,5906,230500
text,dark,dark_severe,Ours (ADRR + Canny),0.1928547240094819,5906,9908
text,dark,dark_heavy,Canny Only,0.0,5906,0
text,dark,dark_heavy,CLAHE + Canny,0.0,5906,0
text,dark,dark_heavy,HistEq + Canny,1.0,5906,5906
text,dark,dark_heavy,Adaptive Thresh,0.6100575685743312,5906,230326
text,dark,dark_heavy,Ours (ADRR + Canny),0.7968167964781578,5906,6099
text,dark,dark_moderate,Canny Only,0.8843548933288181,5906,5223
text,dark,dark_moderate,CLAHE + Canny,0.8840162546562818,5906,5223
text,dark,dark_moderate,HistEq + Canny,1.0,5906,5906
text,dark,dark_moderate,Adaptive Thresh,0.6100575685743312,5906,230294
text,dark,dark_moderate,Ours (ADRR + Canny),0.8843548933288181,5906,5223
text,dark,dark_mild,Canny Only,0.9977988486285134,5906,5893
text,dark,dark_mild,CLAHE + Canny,0.9976295292922451,5906,5902
text,dark,dark_mild,HistEq + Canny,1.0,5906,5906
text,dark,dark_mild,Adaptive Thresh,0.6100575685743312,5906,230294
text,dark,dark_mild,Ours (ADRR + Canny),0.9977988486285134,5906,5893
text,motion_blur,mblur_severe_h,Canny Only,0.2590585844903488,5906,4272
text,motion_blur,mblur_severe_h,CLAHE + Canny,0.2661699966136133,5906,4523
text,motion_blur,mblur_severe_h,HistEq + Canny,0.1471385032170674,5906,2683
text,motion_blur,mblur_severe_h,Adaptive Thresh,0.6445987131730444,5906,228118
text,motion_blur,mblur_severe_h,Ours (ADRR + Canny),0.2590585844903488,5906,4272
text,motion_blur,mblur_moderate_h,Canny Only,0.2858110396207247,5906,4281
text,motion_blur,mblur_moderate_h,CLAHE + Canny,0.2929224517439892,5906,4808
text,motion_blur,mblur_moderate_h,HistEq + Canny,0.1671181848967152,5906,3528
text,motion_blur,mblur_moderate_h,Adaptive Thresh,0.6119200812732815,5906,227497
text,motion_blur,mblur_moderate_h,Ours (ADRR + Canny),0.2858110396207247,5906,4281
text,motion_blur,mblur_moderate_d,Canny Only,0.23603115475787334,5906,6704
text,motion_blur,mblur_moderate_d,CLAHE + Canny,0.2571960717913986,5906,7141
text,motion_blur,mblur_moderate_d,HistEq + Canny,0.0929563156112428,5906,6031
text,motion_blur,mblur_moderate_d,Adaptive Thresh,0.48611581442600743,5906,222703
text,motion_blur,mblur_moderate_d,Ours (ADRR + Canny),0.23603115475787334,5906,6704
text,motion_blur,mblur_mild_v,Canny Only,0.4708770741618693,5906,7078
text,motion_blur,mblur_mild_v,CLAHE + Canny,0.4708770741618693,5906,7401
text,motion_blur,mblur_mild_v,HistEq + Canny,0.32170673890958346,5906,6337
text,motion_blur,mblur_mild_v,Adaptive Thresh,0.5716220792414494,5906,226186
text,motion_blur,mblur_mild_v,Ours (ADRR + Canny),0.4708770741618693,5906,7078
text,gaussian_blur,gblur_heavy,Canny Only,0.0,5906,0
text,gaussian_blur,gblur_heavy,CLAHE + Canny,0.10717913985777176,5906,3511
text,gaussian_blur,gblur_heavy,HistEq + Canny,0.0,5906,2614
text,gaussian_blur,gblur_heavy,Adaptive Thresh,0.25533355909244837,5906,226274
text,gaussian_blur,gblur_heavy,Ours (ADRR + Canny),0.024889942431425668,5906,1177
text,gaussian_blur,gblur_mild,Canny Only,0.42008127328140876,5906,4666
text,gaussian_blur,gblur_mild,CLAHE + Canny,0.38689468337284116,5906,5467
text,gaussian_blur,gblur_mild,HistEq + Canny,0.0,5906,4180
text,gaussian_blur,gblur_mild,Adaptive Thresh,0.149339654588554,5906,226061
text,gaussian_blur,gblur_mild,Ours (ADRR + Canny),0.11937013206908229,5906,5405
text,combined,combined_dark_blur,Canny Only,0.0,5906,0
text,combined,combined_dark_blur,CLAHE + Canny,0.013545546901456146,5906,308
text,combined,combined_dark_blur,HistEq + Canny,0.16559431087030138,5906,3531
text,combined,combined_dark_blur,Adaptive Thresh,0.7565187944463257,5906,233959
text,combined,combined_dark_blur,Ours (ADRR + Canny),0.07873349136471385,5906,3754
text,combined,combined_moderate,Canny Only,0.011513714866237725,5906,117
text,combined,combined_moderate,CLAHE + Canny,0.06705045716220792,5906,744
text,combined,combined_moderate,HistEq + Canny,0.10599390450389434,5906,6230
text,combined,combined_moderate,Adaptive Thresh,0.6168303420250593,5906,228827
text,combined,combined_moderate,Ours (ADRR + Canny),0.013206908228919742,5906,649
mixed,dark,dark_severe,Canny Only,0.0,4048,0
mixed,dark,dark_severe,CLAHE + Canny,0.1190711462450593,4048,538
mixed,dark,dark_severe,HistEq + Canny,0.8312747035573123,4048,44309
mixed,dark,dark_severe,Adaptive Thresh,0.5254446640316206,4048,231878
mixed,dark,dark_severe,Ours (ADRR + Canny),0.2117094861660079,4048,10311
mixed,dark,dark_heavy,Canny Only,0.3824110671936759,4048,1676
mixed,dark,dark_heavy,CLAHE + Canny,0.6526679841897233,4048,2861
mixed,dark,dark_heavy,HistEq + Canny,0.849308300395257,4048,42665
mixed,dark,dark_heavy,Adaptive Thresh,0.5239624505928854,4048,230974
mixed,dark,dark_heavy,Ours (ADRR + Canny),0.9004446640316206,4048,4044
mixed,dark,dark_moderate,Canny Only,0.8060770750988142,4048,3428
mixed,dark,dark_moderate,CLAHE + Canny,0.9300889328063241,4048,4047
mixed,dark,dark_moderate,HistEq + Canny,0.8596837944664032,4048,41916
mixed,dark,dark_moderate,Adaptive Thresh,0.5222332015810277,4048,224935
mixed,dark,dark_moderate,Ours (ADRR + Canny),0.9199604743083004,4048,4104
mixed,dark,dark_mild,Canny Only,0.954792490118577,4048,3959
mixed,dark,dark_mild,CLAHE + Canny,0.9649209486166008,4048,4115
mixed,dark,dark_mild,HistEq + Canny,0.8675889328063241,4048,43809
mixed,dark,dark_mild,Adaptive Thresh,0.5217391304347826,4048,208136
mixed,dark,dark_mild,Ours (ADRR + Canny),0.954792490118577,4048,3959
mixed,motion_blur,mblur_severe_h,Canny Only,0.15612648221343872,4048,2239
mixed,motion_blur,mblur_severe_h,CLAHE + Canny,0.15489130434782608,4048,3600
mixed,motion_blur,mblur_severe_h,HistEq + Canny,0.07312252964426877,4048,3691
mixed,motion_blur,mblur_severe_h,Adaptive Thresh,0.6326581027667985,4048,224144
mixed,motion_blur,mblur_severe_h,Ours (ADRR + Canny),0.15612648221343872,4048,2239
mixed,motion_blur,mblur_moderate_h,Canny Only,0.22332015810276679,4048,3222
mixed,motion_blur,mblur_moderate_h,CLAHE + Canny,0.229001976284585,4048,5058
mixed,motion_blur,mblur_moderate_h,HistEq + Canny,0.08399209486166008,4048,3724
mixed,motion_blur,mblur_moderate_h,Adaptive Thresh,0.5380434782608695,4048,222039
mixed,motion_blur,mblur_moderate_h,Ours (ADRR + Canny),0.22332015810276679,4048,3222
mixed,motion_blur,mblur_moderate_d,Canny Only,0.37623517786561267,4048,3404
mixed,motion_blur,mblur_moderate_d,CLAHE + Canny,0.35177865612648224,4048,5274
mixed,motion_blur,mblur_moderate_d,HistEq + Canny,0.049654150197628456,4048,3782
mixed,motion_blur,mblur_moderate_d,Adaptive Thresh,0.4992588932806324,4048,216540
mixed,motion_blur,mblur_moderate_d,Ours (ADRR + Canny),0.37623517786561267,4048,3404
mixed,motion_blur,mblur_mild_v,Canny Only,0.27223320158102765,4048,4307
mixed,motion_blur,mblur_mild_v,CLAHE + Canny,0.2840909090909091,4048,6144
mixed,motion_blur,mblur_mild_v,HistEq + Canny,0.09486166007905138,4048,3768
mixed,motion_blur,mblur_mild_v,Adaptive Thresh,0.4234189723320158,4048,218037
mixed,motion_blur,mblur_mild_v,Ours (ADRR + Canny),0.27223320158102765,4048,4307
mixed,gaussian_blur,gblur_heavy,Canny Only,0.053606719367588936,4048,1530
mixed,gaussian_blur,gblur_heavy,CLAHE + Canny,0.09412055335968379,4048,2465
mixed,gaussian_blur,gblur_heavy,HistEq + Canny,0.0,4048,3573
mixed,gaussian_blur,gblur_heavy,Adaptive Thresh,0.3068181818181818,4048,224855
mixed,gaussian_blur,gblur_heavy,Ours (ADRR + Canny),0.0741106719367589,4048,1801
mixed,gaussian_blur,gblur_mild,Canny Only,0.6830533596837944,4048,4199
mixed,gaussian_blur,gblur_mild,CLAHE + Canny,0.6326581027667985,4048,4307
mixed,gaussian_blur,gblur_mild,HistEq + Canny,0.0,4048,3879
mixed,gaussian_blur,gblur_mild,Adaptive Thresh,0.3092885375494071,4048,226929
mixed,gaussian_blur,gblur_mild,Ours (ADRR + Canny),0.17094861660079053,4048,5998
mixed,combined,combined_dark_blur,Canny Only,0.0,4048,0
mixed,combined,combined_dark_blur,CLAHE + Canny,0.08868577075098814,4048,788
mixed,combined,combined_dark_blur,HistEq + Canny,0.07732213438735178,4048,13974
mixed,combined,combined_dark_blur,Adaptive Thresh,0.7818675889328063,4048,234826
mixed,combined,combined_dark_blur,Ours (ADRR + Canny),0.15266798418972333,4048,2363
mixed,combined,combined_moderate,Canny Only,0.15439723320158102,4048,866
mixed,combined,combined_moderate,CLAHE + Canny,0.3394268774703557,4048,2109
mixed,combined,combined_moderate,HistEq + Canny,0.08127470355731226,4048,4089
mixed,combined,combined_moderate,Adaptive Thresh,0.5990612648221344,4048,230579
mixed,combined,combined_moderate,Ours (ADRR + Canny),0.16897233201581027,4048,5702
mixed,dark,dark_severe,Canny Only,0.0,1906,0
mixed,dark,dark_severe,CLAHE + Canny,0.0,1906,0
mixed,dark,dark_severe,HistEq + Canny,0.8919202518363064,1906,54653
mixed,dark,dark_severe,Adaptive Thresh,0.5178384050367262,1906,235958
mixed,dark,dark_severe,Ours (ADRR + Canny),0.2334732423924449,1906,4450
mixed,dark,dark_heavy,Canny Only,0.0,1906,0
mixed,dark,dark_heavy,CLAHE + Canny,0.0,1906,0
mixed,dark,dark_heavy,HistEq + Canny,0.8866736621196223,1906,62173
mixed,dark,dark_heavy,Adaptive Thresh,0.5178384050367262,1906,235278
mixed,dark,dark_heavy,Ours (ADRR + Canny),0.2812172088142707,1906,5065
mixed,dark,dark_moderate,Canny Only,0.3567681007345226,1906,726
mixed,dark,dark_moderate,CLAHE + Canny,0.8153200419727177,1906,1694
mixed,dark,dark_moderate,HistEq + Canny,0.8997901364113327,1906,70640
mixed,dark,dark_moderate,Adaptive Thresh,0.5178384050367262,1906,229318
mixed,dark,dark_moderate,Ours (ADRR + Canny),0.3567681007345226,1906,726
mixed,dark,dark_mild,Canny Only,0.8378803777544596,1906,1642
mixed,dark,dark_mild,CLAHE + Canny,0.9632738719832109,1906,1979
mixed,dark,dark_mild,HistEq + Canny,0.9018887722980063,1906,71568
mixed,dark,dark_mild,Adaptive Thresh,0.5178384050367262,1906,211428
mixed,dark,dark_mild,Ours (ADRR + Canny),0.8378803777544596,1906,1642
mixed,motion_blur,mblur_severe_h,Canny Only,0.18730325288562436,1906,894
mixed,motion_blur,mblur_severe_h,CLAHE + Canny,0.1789087093389297,1906,1260
mixed,motion_blur,mblur_severe_h,HistEq + Canny,0.07869884575026233,1906,1947
mixed,motion_blur,mblur_severe_h,Adaptive Thresh,0.5986358866736621,1906,232314
mixed,motion_blur,mblur_severe_h,Ours (ADRR + Canny),0.09811122770199371,1906,1050
mixed,motion_blur,mblur_moderate_h,Canny Only,0.25236096537250785,1906,1089
mixed,motion_blur,mblur_moderate_h,CLAHE + Canny,0.24763903462749212,1906,1697
mixed,motion_blur,mblur_moderate_h,HistEq + Canny,0.09548793284365163,1906,1903
mixed,motion_blur,mblur_moderate_h,Adaptive Thresh,0.45435466946484787,1906,229414
mixed,motion_blur,mblur_moderate_h,Ours (ADRR + Canny),0.25236096537250785,1906,1089
mixed,motion_blur,mblur_moderate_d,Canny Only,0.19727177334732424,1906,1123
mixed,motion_blur,mblur_moderate_d,CLAHE + Canny,0.20461699895068206,1906,1704
mixed,motion_blur,mblur_moderate_d,HistEq + Canny,0.07397691500524659,1906,2235
mixed,motion_blur,mblur_moderate_d,Adaptive Thresh,0.4323189926547744,1906,223592
mixed,motion_blur,mblur_moderate_d,Ours (ADRR + Canny),0.19727177334732424,1906,1123
mixed,motion_blur,mblur_mild_v,Canny Only,0.24186778593913955,1906,1265
mixed,motion_blur,mblur_mild_v,CLAHE + Canny,0.282791185729276,1906,2225
mixed,motion_blur,mblur_mild_v,HistEq + Canny,0.08971668415529906,1906,2246
mixed,motion_blur,mblur_mild_v,Adaptive Thresh,0.38037775445960126,1906,225308
mixed,motion_blur,mblur_mild_v,Ours (ADRR + Canny),0.24186778593913955,1906,1265
mixed,gaussian_blur,gblur_heavy,Canny Only,0.0,1906,0
mixed,gaussian_blur,gblur_heavy,CLAHE + Canny,0.02465897166841553,1906,282
mixed,gaussian_blur,gblur_heavy,HistEq + Canny,0.0,1906,1911
mixed,gaussian_blur,gblur_heavy,Adaptive Thresh,0.1825813221406086,1906,233822
mixed,gaussian_blur,gblur_heavy,Ours (ADRR + Canny),0.0,1906,0
mixed,gaussian_blur,gblur_mild,Canny Only,0.6259181532004198,1906,1760
mixed,gaussian_blur,gblur_mild,CLAHE + Canny,0.6096537250786989,1906,1750
